2.0,0.0,7.0,7.0,0.0,2.0,4.0,0.0,2.0,0.0,7.0,7.0,0.0,2.0
0.0,250.0,0.0,0.0,2000.0,0.0,0.0,1000.0,0.0,250.0,0.0,0.0,2000.0,0.0
1.0,0.0,4.0,1.0,0.0,0.0,30.0,0.0,1.0,0.0,12.0,9.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
