2.0,0.0,0.0,7.0,7.0,4.0,0.0,7.0,7.0,2.0,4.0
0.0,500.0,50.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,5.0,2.0,60.0,0.0,9.0,6.0,0.0,60.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
