2.0,11.0,0.0,7.0,1.0,7.0,1.0,0.0
0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
1.0,43.0,0.0,6.0,8.0,7.0,8.0,0.0
1.0,1.0,0.0,1.0,-15.0,0.0,15.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
